Word	Tag
-	O
ICT	B-Skills
-	I-Skills
International	I-Skills
Certified	I-Skills
Trainer	I-Skills
"
"	O
"
"	O
-	O
Psychological	B-Skills
Counseling	I-Skills
"
"	O
"
"	O
-	O
Business	B-Skills
Management	I-Skills
(Business	O
Concepts,	O
Sales/	O
Marketing,	O
Business	O
Accounting,	O
Human	O
Resources,	O
Team	O
Building)	O
"
"	O
"
"	O
2012.0	O
–	O
Positive	O
Youth	O
Association	O
for	O
Social	O
and	O
Community	O
Development	O
–Media	O
Committee	O
Head	O
(January	O
2012.0	O
–	O
Present)	O
"
"	O
"
"	O
2009.0	O
–	O
Alashanek	O
Ya	O
Balady	O
Association	O
for	O
Sustainable	O
Development	O
(AYB)	O
–	O
Revive	O
Consulting	O
–	O
Participant	O
(Course	O
period:	O
1.0	O
Month)	O
"
"	O
"
"	O
-	O
Power	B-Skills
of	I-Skills
Leadership	I-Skills
course	O
-	O
Principals	B-Skills
of	I-Skills
Marketing	I-Skills
course	O
-	O
Advanced	B-Skills
Marketing	I-Skills
course	O
"
"	O
"
"	O
Additional	O
Information:	O
"
"	O
"
"	O
-	O
Sports	O
&	O
Hobbies	O
(Yoga	B-Skills
-	O
Swimming	B-Skills
–	O
Karate/	B-Skills
Writing	B-Skills
-	O
Drawing	B-Skills
-	O
Painting	B-Skills
-	O
Reading	B-Skills
–	O
Music)	B-Skills
"
"	O
"
"	O
"
"	O
.	.
CORE	O
KNOWLEDGE	O
AND	O
SKILLS	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
Senior	B-Skills
Management	I-Skills
"
"	O
Recruiting/	B-Skills
Retention	I-Skills
"
"	O
Co-ordinate	B-Skills
deliverables	I-Skills
"
"	O
Achieved	B-Skills
Milestones	I-Skills
"
"	O
Manage	B-Skills
stakeholders	I-Skills
"
"	O
“Can	B-Skills
do”	I-Skills
attitude	I-Skills
"
"	O
Analytical	O
Skills	O
"
"	O
Decision	B-Skills
making	I-Skills
"
"	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
University	O
Course	O
"
"	O
Development	O
"
"	O
leadership	O
team	O
of	O
design	O
"
"	O
kick‐off	O
meetings	O
"
"	O
"
"	O
.	.
"
"	O
.	.
Skills	O
profile	O
"
"	O
"
"	O
Languages:	O
Fluent	O
Russian	B-Skills
(native),	O
Professional	O
English	B-Skills
"
"	O
"
"	O
Software:	O
MIDAS	B-Skills
GTS	B-Skills
NX,	B-Skills
AutoCAD,	B-Skills
Linpro,	B-Skills
Lusas,	B-Skills
Response	B-Skills
2000,	I-Skills
Paramics	B-Skills
Discovery,	I-Skills
SPSS	B-Skills
Statistics,	I-Skills
Epanet.	B-Skills
"
"	O
"
"	O
Surveying:	O
Theodolite,	O
Level,	O
Total	O
station	O
"
"	O
"
"	O
Additional	O
work	O
experience	O
and	O
volunteering	O
"
"	O
"
"	O
Heriot-Watt	O
University,	O
Peer	O
mentoring	O
(volunteer	O
resolving	O
academic	O
doubts	O
of	O
the	O
3rd	O
year	O
Civil	O
Engineering	O
students)	O
(2016):	O
supporting	O
and	O
motivating	O
the	O
3rd	O
year	O
civil	O
engineering	O
students	O
in	O
clearing	O
their	O
academic	O
doubts	O
particularly	O
in:	O
design	O
of	O
steel	O
and	O
concrete	O
elements,	O
and	O
analysis	O
of	O
indeterminate	O
structures.	O
"
"	O
"
"	O
"
"	O
"
"	O
Heriot-Watt	O
University	O
(volunteer	O
student	O
representative)	O
(2014-2015)	O
"
"	O
"
"	O
Responsibilities:	O
representing	O
School	O
of	O
Energy,	O
Geoscience,	O
Infrastructure	O
and	O
Society	O
in	O
Heriot-Watt	O
University	O
during	O
open	O
days.	O
"
"	O
"
"	O
LLP	O
“UNI	O
–	O
SERVICE”	O
(assistant	O
of	O
manager)	O
(July-August	O
2014)	O
"
"	O
"
"	O
"
"	O
.	.
|Resolving	O
technical	O
issues	O
with	O
employer's	O
|	O
|	O
"
"	O
|representatives,	O
suppliers,	O
subcontractors	O
and	O
statutory|	O
|	O
"
"	O
|authorities	O
|	O
|	O
"
"	O
|Quality	B-Skills
control	I-Skills
in	O
accordance	O
with	O
CSIs/procedures	O
|	O
|	O
"
"	O
|method	O
statements,	O
quality	O
plans	O
and	O
inspection	O
and	O
test|	O
|	O
"
"	O
|plans,	O
all	O
prepared	O
by	O
the	O
project	O
management	O
team	O
and	O
|	O
|	O
"
"	O
|by	O
subcontractors	O
|	O
|	O
"
"	O
|Liaising	O
with	O
company	O
or	O
project	O
purchasing	O
department	O
|	O
|	O
"
"	O
|to	O
ensure	O
that	O
purchase	O
orders	O
adequately	O
define	O
the	O
|	O
|	O
"
"	O
|specified	O
requirements	O
|	O
|	O
"
"	O
|Measurement	O
and	O
valuation	O
(in	O
collaboration	O
with	O
the	O
|	O
|	O
"
"	O
|project	O
quantity	O
surveyor	O
where	O
appropriate)	O
|	O
|	O
"
"	O
|Providing	O
data	O
in	O
respect	O
of	O
variation	O
orders	O
and	O
site	O
|	O
|	O
"
"	O
|instructions	O
|	O
|	O
"
"	O
|Preparing	O
record	O
drawings,	O
technical	O
reports,	O
MVR	O
,MAR.,|	O
|	O
"
"	O
|ITR'S	O
reports	O
|	O
|	O
"
"	O
|Closing	O
NCR'S	O
|	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|Site	B-Skills
Engineer	I-Skills
|	O
|	O
"
"	O
|Got	O
Knowledge	O
about	O
Euro	B-Skills
Codes	I-Skills
Standards	I-Skills
|	O
"
"	O
|Intermediate	O
on	O
SAP2000	B-Skills
software	I-Skills
|	O
"
"	O
|Intermediate	O
on	O
Primavera	B-Skills
P6	B-Skills
software	I-Skills
|	O
"
"	O
|Intermediate	O
on	O
MS	B-Skills
Project	I-Skills
2010.0	O
software	O
|	O
"
"	O
|Excellent	B-Skills
Communication,	I-Skills
organization	B-Skills
and	O
teamwork	B-Skills
skills	O
|	O
"
"	O
|Microsoft	O
Project	O
2010.0	O
|	O
"
"	O
|Expert	O
on	O
Microsoft	B-Skills
Office	I-Skills
Programs	I-Skills
(Word,	I-Skills
Excel,	I-Skills
PowerPoint	I-Skills
&	I-Skills
Access)	I-Skills
|	O
"
"	O
|Competent	O
to	O
work	O
with	O
several	O
operating	O
systems	O
such	O
as	O
Windows	B-Skills
and	O
Mac	B-Skills
|	O
"
"	O
|OSX	O
|	O
"
"	O
|Problem	B-Skills
Solving	I-Skills
|	O
"
"	O
|Able	O
to	O
work	O
under	O
pressure	O
|	O
"
"	O
|Effective	O
team	B-Skills
player	I-Skills
|	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
|Got	O
Knowledge	O
about	O
Euro	B-Skills
Codes	I-Skills
Standards	I-Skills
|	O
"
"	O
|Intermediate	O
on	O
SAP2000	B-Skills
software	I-Skills
|	O
"
"	O
|Intermediate	O
on	O
Primavera	B-Skills
P6	I-Skills
software	I-Skills
|	O
"
"	O
|Intermediate	O
on	O
MS	B-Skills
Project	I-Skills
2010.0	I-Skills
software	I-Skills
|	O
"
"	O
|Excellent	B-Skills
Communication,	I-Skills
organization	B-Skills
and	O
teamwork	B-Skills
skills	O
|	O
"
"	O
|Microsoft	O
Project	O
2010.0	O
|	O
"
"	O
|Expert	O
on	O
Microsoft	B-Skills
Office	I-Skills
Programs	I-Skills
(Word,	B-Skills
Excel,	B-Skills
PowerPoint	B-Skills
&	I-Skills
Access)	I-Skills
|	O
"
"	O
|Competent	O
to	O
work	O
with	O
several	O
operating	O
systems	O
such	O
as	O
Windows	B-Skills
and	O
Mac	B-Skills
|	O
"
"	O
|OSX	O
|	O
"
"	O
|Problem	B-Skills
Solving	I-Skills
|	O
"
"	O
|Able	O
to	O
work	O
under	O
pressure	O
|	O
"
"	O
|Effective	O
team	B-Skills
player	I-Skills
|	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
